id,user_id,message,is_read,created_at
89,3,Je bent toegevoegd aan Groep #1! Bekijk snel je nieuwe reisgenoten.,true,2025-11-30 11:31:28.495754
90,13,Je bent toegevoegd aan Groep #1! Bekijk snel je nieuwe reisgenoten.,false,2025-11-30 11:31:28.495873
91,1,Je bent toegevoegd aan Groep #1! Bekijk snel je nieuwe reisgenoten.,true,2025-11-30 11:31:28.495957
92,10,Je bent toegevoegd aan Groep #1! Bekijk snel je nieuwe reisgenoten.,false,2025-11-30 11:31:28.496095
93,17,Je bent toegevoegd aan Groep #1! Bekijk snel je nieuwe reisgenoten.,false,2025-11-30 11:31:28.496206
94,4,Je bent toegevoegd aan Groep #1! Bekijk snel je nieuwe reisgenoten.,true,2025-11-30 11:31:28.496314
95,7,Je bent toegevoegd aan Groep #1! Bekijk snel je nieuwe reisgenoten.,false,2025-11-30 11:31:28.496426
96,15,De organisator heeft je handmatig toegevoegd aan Groep #1.,false,2025-11-30 11:40:40.819925
97,15,Je bent uit Groep #1 verwijderd door een organisator.,false,2025-11-30 11:40:45.636478
98,3,Er is een reis gekoppeld aan jouw groep! Jullie gaan naar USA. ✈️,true,2025-11-30 11:45:27.415896
99,13,Er is een reis gekoppeld aan jouw groep! Jullie gaan naar USA. ✈️,false,2025-11-30 11:45:27.41613
100,1,Er is een reis gekoppeld aan jouw groep! Jullie gaan naar USA. ✈️,true,2025-11-30 11:45:27.416237
101,10,Er is een reis gekoppeld aan jouw groep! Jullie gaan naar USA. ✈️,false,2025-11-30 11:45:27.416304
102,17,Er is een reis gekoppeld aan jouw groep! Jullie gaan naar USA. ✈️,false,2025-11-30 11:45:27.416363
103,4,Er is een reis gekoppeld aan jouw groep! Jullie gaan naar USA. ✈️,true,2025-11-30 11:45:27.416429
104,7,Er is een reis gekoppeld aan jouw groep! Jullie gaan naar USA. ✈️,false,2025-11-30 11:45:27.416487
105,1,Betaling ontvangen! Je plek voor USA is definitief.,true,2025-11-30 11:46:09.990742
106,3,"Helaas, de groep waarin je zat is opgeheven door de organisator.",true,2025-11-30 11:47:47.922492
107,13,"Helaas, de groep waarin je zat is opgeheven door de organisator.",false,2025-11-30 11:47:47.975997
108,10,"Helaas, de groep waarin je zat is opgeheven door de organisator.",false,2025-11-30 11:47:48.031506
109,17,"Helaas, de groep waarin je zat is opgeheven door de organisator.",false,2025-11-30 11:47:48.084379
110,4,"Helaas, de groep waarin je zat is opgeheven door de organisator.",true,2025-11-30 11:47:48.139691
111,7,"Helaas, de groep waarin je zat is opgeheven door de organisator.",false,2025-11-30 11:47:48.191098
112,3,Je bent toegevoegd aan Groep #1! Bekijk snel je nieuwe reisgenoten.,true,2025-11-30 17:06:50.517457
113,13,Je bent toegevoegd aan Groep #1! Bekijk snel je nieuwe reisgenoten.,false,2025-11-30 17:06:50.517681
114,1,Je bent toegevoegd aan Groep #1! Bekijk snel je nieuwe reisgenoten.,true,2025-11-30 17:06:50.517769
115,10,Je bent toegevoegd aan Groep #1! Bekijk snel je nieuwe reisgenoten.,false,2025-11-30 17:06:50.517845
116,17,Je bent toegevoegd aan Groep #1! Bekijk snel je nieuwe reisgenoten.,false,2025-11-30 17:06:50.517918
117,18,Je bent toegevoegd aan Groep #1! Bekijk snel je nieuwe reisgenoten.,true,2025-11-30 17:06:50.518031
118,7,Je bent toegevoegd aan Groep #1! Bekijk snel je nieuwe reisgenoten.,false,2025-11-30 17:06:50.518106
119,3,Er is een reis gekoppeld aan jouw groep! Jullie gaan naar USA. ✈️,true,2025-11-30 17:07:20.984461
120,13,Er is een reis gekoppeld aan jouw groep! Jullie gaan naar USA. ✈️,false,2025-11-30 17:07:20.984851
121,1,Er is een reis gekoppeld aan jouw groep! Jullie gaan naar USA. ✈️,true,2025-11-30 17:07:20.984903
122,10,Er is een reis gekoppeld aan jouw groep! Jullie gaan naar USA. ✈️,false,2025-11-30 17:07:20.984939
123,17,Er is een reis gekoppeld aan jouw groep! Jullie gaan naar USA. ✈️,false,2025-11-30 17:07:20.984978
124,18,Er is een reis gekoppeld aan jouw groep! Jullie gaan naar USA. ✈️,true,2025-11-30 17:07:20.985012
125,7,Er is een reis gekoppeld aan jouw groep! Jullie gaan naar USA. ✈️,false,2025-11-30 17:07:20.985049
126,18,Betaling ontvangen! Je plek voor USA is definitief.,true,2025-11-30 17:08:17.927836
127,2,Je bent toegevoegd aan Groep #2! Bekijk snel je nieuwe reisgenoten.,false,2025-12-01 13:16:42.917876
128,4,Je bent toegevoegd aan Groep #2! Bekijk snel je nieuwe reisgenoten.,true,2025-12-01 13:16:42.918005
129,5,Je bent toegevoegd aan Groep #2! Bekijk snel je nieuwe reisgenoten.,true,2025-12-01 13:16:42.91806
